date,year,month,day,dow,all,tmean,rh,pm10,ozone
2006/09/06,2006,9,6,3,129,21.55625,61.974998,39.400002,23.15003777
2006/09/07,2006,9,7,4,118,16.862499,52.575001,13.4,42.0352478
2006/09/08,2006,9,8,5,131,14.9625,54.75,31,39.34360123
2006/09/09,2006,9,9,6,128,16.7875,53,38.099998,35.83702469
2006/09/10,2006,9,10,0,129,18.512499,52.825001,44.200001,40.65550613
2006/09/11,2006,9,11,1,140,21.30625,45.424999,63.200001,39.14384842
2006/09/12,2006,9,12,2,132,18.875,80.574997,56.5,11.33396721
2006/09/13,2006,9,13,3,122,19.825001,76.525002,52.599998,30.45082283
2006/09/14,2006,9,14,4,117,18.63125,77.525002,41.172001,23.57309723
2006/09/15,2006,9,15,5,124,17.99375,75.824997,28.6,39.54468155
2006/09/16,2006,9,16,6,124,18.4625,78.550003,59.799999,64.83004761
2006/09/17,2006,9,17,0,115,19.674999,60.349998,49.700001,47.02633286
2006/09/18,2006,9,18,1,102,17.93125,63.550003,37.700001,35.38235474
2006/09/19,2006,9,19,2,128,16.4125,57.799999,46.299999,38.65420151
2006/09/20,2006,9,20,3,124,17.21875,62.549999,46.400002,40.72227859
2006/09/21,2006,9,21,4,115,22.0625,52.299999,43.5,59.00423813
2006/09/22,2006,9,22,5,138,18.03125,90.074997,44,35.36691666
2006/09/23,2006,9,23,6,130,17.940525,72.124008,38.299999,21.14227486
2006/09/24,2006,9,24,0,121,19.018749,70.048393,36.5,34.1912117
2006/09/25,2006,9,25,1,117,16.971127,85.328011,45.700001,6.055644989
2006/09/26,2006,9,26,2,119,16.44375,70.25,41.700001,17.38529205
2006/09/27,2006,9,27,3,139,15.60625,74.900002,45.700001,35.27676392
2006/09/28,2006,9,28,4,120,17.856251,81.5,44.099998,27.11109734
2006/09/29,2006,9,29,5,115,17.112499,85.574997,38.599998,28.10171509
2006/09/30,2006,9,30,6,134,15.54375,83.699997,36,36.64672089
2006/10/01,2006,10,1,0,136,16.5,79.224998,32.700001,50.09417725
2006/10/02,2006,10,2,1,104,15.33125,83.599998,40.299999,37.87157059
2006/10/03,2006,10,3,2,105,12.43125,74.649994,25.4,20.36363602
2006/10/04,2006,10,4,3,128,12.225,60.525002,28.5,24.09090996
2006/10/05,2006,10,5,4,128,11.5875,89.287987,40.700001,23.90909004
2006/10/06,2006,10,6,5,134,15.2,81.625,39.5,38.45454407
2006/10/07,2006,10,7,6,134,12.95,58.275002,30.4,35.54545593
2006/10/08,2006,10,8,0,111,13.34375,67.224998,36.599998,35.54545593
2006/10/09,2006,10,9,1,130,16.75625,78.449997,46.099998,26.72727203
2006/10/10,2006,10,10,2,140,17.856251,83.150002,48.400002,11.45454502
2006/10/11,2006,10,11,3,126,17.03125,87.199997,55,10.45454502
2006/10/12,2006,10,12,4,120,13.30625,72.099998,57.700001,17.18181801
2006/10/13,2006,10,13,5,116,14.04375,76.925003,51.099998,7.636363506
2006/10/14,2006,10,14,6,110,13.55625,81.75,46.900002,18
2006/10/15,2006,10,15,0,130,14.6875,73.800003,61.700001,41.27272797
2006/10/16,2006,10,16,1,140,14.86875,76.199997,88.099998,9
2006/10/17,2006,10,17,2,131,13.74375,81.724998,66.400002,10.72727299
2006/10/18,2006,10,18,3,120,15.7875,83.800003,49.900002,11.72727299
2006/10/19,2006,10,19,4,126,15.48125,74.925003,51.400002,38.27272797
2006/10/20,2006,10,20,5,140,15.30625,76.724998,51.799999,43
2006/10/21,2006,10,21,6,125,14.975,76.425003,40.099998,47.36363602
2006/10/22,2006,10,22,0,149,13.56875,83.849998,34.700001,44.54545593
2006/10/23,2006,10,23,1,135,12.625,83.324997,45.900002,17.45454597
2006/10/24,2006,10,24,2,119,12.4375,76.625,39.099998,12.81818199
2006/10/25,2006,10,25,3,141,11.837501,81.375,38.099998,12.63636398
2006/10/26,2006,10,26,4,138,15.0375,76.25,42.299999,39.09090805
2006/10/27,2006,10,27,5,141,10.20625,70.650002,52.700001,17.18181801
2006/10/28,2006,10,28,6,114,13.2375,83.900002,39.700001,30.28202438
2006/10/29,2006,10,29,0,146,13.96875,69.425003,23.799999,26.13880157
2006/10/30,2006,10,30,1,140,13.037499,84.574997,49.5,16.47360039
2006/10/31,2006,10,31,2,137,12.148075,61.525002,25.299999,45.78678131
2006/11/01,2006,11,1,3,123,6.3155756,60.025002,12.7,27.2326355
2006/11/02,2006,11,2,4,141,5.0009966,61.824997,20.4,12.4048605
2006/11/03,2006,11,3,5,145,5.6228552,65.799995,39.200001,6.636363506
2006/11/04,2006,11,4,6,132,5.4299479,69.224998,83.199997,7.363636494
2006/11/05,2006,11,5,0,154,8.0680256,76.375,86.800003,12
2006/11/06,2006,11,6,1,146,8.1469603,79.150002,81.199997,5
2006/11/07,2006,11,7,2,134,7.3749266,87.300003,77.300003,3.272727251
2006/11/08,2006,11,8,3,130,10.448081,87.600006,60.5,13.81818199
2006/11/09,2006,11,9,4,145,8.7683201,67.775002,28.9,17.45454597
2006/11/10,2006,11,10,5,137,7.103261,75.724998,45.715385,13.63636398
2006/11/11,2006,11,11,6,119,10.247274,71.150002,32,39.18181992
2006/11/12,2006,11,12,0,140,9.9758434,71.425003,33.299999,37.63636398
2006/11/13,2006,11,13,1,142,12.82011,74.425003,39.599998,38.36363602
2006/11/14,2006,11,14,2,141,12.090769,86.425003,48.700001,33.90909195
2006/11/15,2006,11,15,3,147,12.698303,79.525002,52.400002,34.90909195
2006/11/16,2006,11,16,4,140,10.711485,85.275002,45,21.72727203
2006/11/17,2006,11,17,5,135,9.2466993,74.775002,41.5,31.36363602
2006/11/18,2006,11,18,6,119,6.6304245,64.349998,42.299999,25.54545403
2006/11/19,2006,11,19,0,125,6.1021342,73.050003,35.299999,27.18181801
2006/11/20,2006,11,20,1,155,9.246233,85.775002,45.900002,31.63636398
2006/11/21,2006,11,21,2,134,6.5732889,75.800003,42.599998,30
2006/11/22,2006,11,22,3,136,7.7238178,83.625,53.599998,23.63636398
2006/11/23,2006,11,23,4,133,9.8464756,69.275002,47.900002,45.18181992
2006/11/24,2006,11,24,5,138,10.25425,83.800003,47.099998,30.18181801
2006/11/25,2006,11,25,6,141,11.133207,74.675003,31.6,47
2006/11/26,2006,11,26,0,139,9.7109432,83.949997,33.599998,42.72727203
2006/11/27,2006,11,27,1,139,11.833092,77.599998,43.599998,39.72727203
2006/11/28,2006,11,28,2,140,11.282994,80.024994,49.900002,26.90909004
2006/11/29,2006,11,29,3,138,9.1604347,79.275002,53.5,24.36363602
2006/11/30,2006,11,30,4,128,9.1030741,77.550003,52,27
2006/12/01,2006,12,1,5,149,10.410722,92.474998,44.900002,27.36363602
2006/12/02,2006,12,2,6,113,10.203716,79.025002,42.200001,37.54545593
2006/12/03,2006,12,3,0,147,8.9384556,71.449997,31.4,61.18181992
2006/12/04,2006,12,4,1,151,10.518031,74.699997,40.700001,48.18181992
2006/12/05,2006,12,5,2,136,11.197014,77.824997,45.799999,56
2006/12/06,2006,12,6,3,144,8.7387056,63.375,47.799999,44.27272797
2006/12/07,2006,12,7,4,126,8.4455194,76.400002,47.900002,57.93379211
2006/12/08,2006,12,8,5,148,7.0306144,77.550003,38.099998,20.72727203
2006/12/09,2006,12,9,6,140,4.8793621,77.525002,28.4,10.090909
2006/12/10,2006,12,10,0,132,5.0225492,77.699997,32.400002,28.45454597
2006/12/11,2006,12,11,1,142,7.9739571,88.025002,38,33.64922714
2006/12/12,2006,12,12,2,143,7.2664618,76.025002,44.200001,38.06098175
2006/12/13,2006,12,13,3,140,10.26084,76.400002,35,50.85562897
2006/12/14,2006,12,14,4,134,11.597133,72.550003,39.099998,55.99954224
2006/12/15,2006,12,15,5,127,11.237369,80,49.599998,42.47027206
2006/12/16,2006,12,16,6,153,7.5231714,82,30,18.33901596
2006/12/17,2006,12,17,0,141,5.5841231,80.025002,33.5,13.60883045
2006/12/18,2006,12,18,1,135,5.2755876,88.375,49.700001,2.049387455
2006/12/19,2006,12,19,2,152,1.7706642,92.599998,61.900002,1.952392817
2006/12/20,2006,12,20,3,133,0.012333147,95.324997,65.300003,1.636363626
2006/12/21,2006,12,21,4,132,-0.6309092,97.824997,43.799999,1.272727251
2006/12/22,2006,12,22,5,169,-0.26992413,98.862633,46,1.181818128
2006/12/23,2006,12,23,6,147,1.7339314,94.349998,30.4,7.454545498
2006/12/24,2006,12,24,0,162,4.7143531,86.074997,26.5,28.54545403
2006/12/25,2006,12,25,1,137,5.2075138,84.449997,30.9,27.81818199
2006/12/26,2006,12,26,2,162,5.4719391,83.800003,29.1,10.090909
2006/12/27,2006,12,27,3,153,5.4789195,85.474998,48.299999,5.818181992
2006/12/28,2006,12,28,4,157,7.9374428,85.849998,48.400002,23.18181801
2006/12/29,2006,12,29,5,153,8.0094194,88.025002,36.299999,37.72727203
2006/12/30,2006,12,30,6,143,9.7317858,84.199997,22.700001,56.81818008
