date,year,month,day,all,cv,res,all_f,all_m,all_0_14,all_15_64,all_65,tmean,tmax,tmin,rh,hol,infl,hw,pm10,no2,o3,dust
2006-11-23,2006,11,23,16,7,0,6,10,0,2,14,18.1,20.9,15.7,60.7,0,5.0,0,34.8,38.2,28.7,0
2006-11-24,2006,11,24,25,10,1,12,13,0,3,22,17.6,21.8,14.3,59.7,0,5.0,0,27.2,61.6,31.5,1
2006-11-25,2006,11,25,23,8,1,10,13,0,5,18,15.8,20.1,12.8,78.0,0,9.0,0,37.1,54.9,30.8,1
2006-11-26,2006,11,26,22,9,3,12,10,0,4,18,15.6,19.5,13.2,64.8,0,9.0,0,20.8,48.1,27.9,0
2006-11-27,2006,11,27,25,11,1,13,12,0,4,21,14.6,21.0,10.0,62.4,0,9.0,0,32.1,67.5,27.8,0
2006-11-28,2006,11,28,19,5,2,7,12,0,5,14,12.7,16.5,8.8,70.5,0,9.0,0,40.1,71.4,23.9,0
2006-11-29,2006,11,29,15,4,2,8,7,0,2,13,14.4,18.4,11.5,66.0,0,9.0,0,30.3,55.2,22.9,0
2006-11-30,2006,11,30,16,5,3,8,8,0,2,14,13.1,16.6,10.3,74.3,0,9.0,0,36.3,62.6,24.8,0
2006-12-01,2006,12,1,16,5,3,5,11,0,2,14,12.0,14.8,8.7,79.9,0,9.0,0,33.4,70.6,22.9,0
2006-12-02,2006,12,2,16,10,1,6,10,0,2,14,13.7,17.2,11.4,82.6,0,8.1,0,32.5,55.6,18.6,0
2006-12-03,2006,12,3,19,7,2,9,10,1,3,15,14.2,20.8,9.1,64.5,0,8.1,0,28.0,31.8,24.5,0
2006-12-04,2006,12,4,23,8,3,12,11,1,2,20,17.7,22.8,14.5,59.4,0,8.1,0,25.0,45.2,24.4,0
2006-12-05,2006,12,5,17,7,1,10,7,0,0,17,17.3,21.5,14.0,60.3,0,8.1,0,24.4,53.2,21.6,0
2006-12-06,2006,12,6,16,4,3,4,12,1,1,14,14.5,16.2,12.2,49.2,1,8.1,0,22.7,26.5,27.7,0
2006-12-07,2006,12,7,18,6,1,6,12,0,6,12,12.7,15.9,9.2,52.9,0,8.1,0,22.7,41.0,29.8,0
2006-12-08,2006,12,8,17,8,0,9,8,0,4,13,15.7,19.0,13.7,55.3,1,8.1,0,21.2,38.9,32.7,0
2006-12-09,2006,12,9,17,5,3,10,7,1,3,13,10.8,15.3,7.4,48.7,0,9.0,0,17.8,38.5,35.8,0
2006-12-10,2006,12,10,16,5,3,7,9,0,3,13,8.7,15.2,2.5,61.0,0,9.0,0,18.7,53.8,40.6,0
2006-12-11,2006,12,11,5,4,0,4,1,0,1,4,9.1,13.2,5.8,66.0,0,9.0,0,27.1,68.0,37.8,0
2006-12-12,2006,12,12,18,9,2,11,7,0,2,16,8.2,14.3,3.4,74.5,0,9.0,0,28.4,72.2,33.6,0
2006-12-13,2006,12,13,18,4,4,9,9,1,4,13,9.9,14.1,6.2,68.4,0,9.0,0,32.4,67.5,37.2,0
2006-12-14,2006,12,14,25,12,0,11,14,1,5,19,9.8,15.1,5.2,66.1,0,9.0,0,28.7,66.5,30.8,0
2006-12-15,2006,12,15,25,6,3,13,12,1,6,18,11.7,15.9,8.3,59.0,0,9.0,0,35.3,72.1,33.5,1
2006-12-16,2006,12,16,16,7,3,10,6,0,3,13,11.6,17.1,7.9,67.1,0,9.0,0,30.9,73.3,30.2,1
2006-12-17,2006,12,17,17,11,4,8,9,0,3,14,10.8,17.7,5.1,68.8,0,9.0,0,26.1,60.3,31.0,1
2006-12-18,2006,12,18,15,7,1,6,9,0,2,13,11.4,15.9,9.5,59.0,0,9.0,0,31.6,80.3,29.8,0
2006-12-19,2006,12,19,23,8,3,5,18,0,4,19,6.5,12.4,2.1,60.6,0,9.0,0,28.0,76.4,30.7,0
2006-12-20,2006,12,20,25,9,3,13,12,1,2,22,6.2,8.2,4.1,82.5,0,9.0,0,24.2,73.8,27.3,0
2006-12-21,2006,12,21,19,6,2,9,10,0,4,15,9.1,14.0,5.2,54.5,0,9.0,0,30.2,78.6,28.2,0
2006-12-22,2006,12,22,20,7,1,11,9,1,3,16,7.5,12.3,3.5,62.8,0,9.0,0,32.3,66.1,27.1,0
2006-12-23,2006,12,23,27,13,4,14,13,0,5,22,7.6,9.4,5.4,75.5,0,8.9,0,21.3,50.7,27.0,0
2006-12-24,2006,12,24,21,5,6,14,7,0,2,19,9.4,11.5,6.7,58.4,0,8.9,0,23.6,54.5,25.6,0
2006-12-25,2006,12,25,18,11,2,8,10,0,2,16,9.3,15.8,4.3,60.2,1,8.9,0,25.5,56.9,26.1,0
2006-12-26,2006,12,26,24,11,3,12,12,0,1,23,8.0,17.0,1.7,66.5,0,8.9,0,34.2,78.6,25.8,0
2006-12-27,2006,12,27,25,9,2,10,15,1,1,23,7.3,14.6,2.0,69.0,0,8.9,0,36.5,80.1,22.9,0
2006-12-28,2006,12,28,14,4,4,7,7,0,2,12,6.9,13.9,1.5,76.3,0,8.9,0,38.6,83.0,23.6,0
2006-12-29,2006,12,29,23,9,4,14,9,0,0,23,8.1,16.2,1.9,76.6,0,8.9,0,41.5,92.1,19.6,1
2006-12-30,2006,12,30,26,11,4,14,12,0,2,24,9.5,18.0,2.7,72.9,0,18.1,0,35.7,87.2,22.4,1
2006-12-31,2006,12,31,20,9,5,9,11,0,4,16,12.5,19.4,6.7,69.4,0,18.1,0,25.2,67.4,18.3,1
2007-01-01,2007,1,1,23,15,3,17,6,0,2,21,11.1,16.4,7.1,71.3,1,12.0,0,29.9,45.2,22.9,1
2007-01-02,2007,1,2,23,8,1,10,13,0,5,18,12.3,18.4,7.2,63.6,0,12.0,0,31.6,64.3,20.5,1
2007-01-03,2007,1,3,24,11,2,8,16,0,5,19,8.7,15.2,3.8,72.8,0,12.0,0,46.2,76.0,19.9,0
2007-01-04,2007,1,4,18,6,1,7,11,0,2,16,10.0,18.0,3.3,70.4,0,12.0,0,56.4,87.7,20.5,0
2007-01-05,2007,1,5,28,7,2,12,16,1,5,22,11.0,18.0,5.9,62.0,0,12.0,0,43.6,65.0,18.1,0
2007-01-06,2007,1,6,19,8,3,10,9,0,0,19,9.9,17.4,4.7,69.8,1,7.9,0,31.5,48.9,19.4,0
2007-01-07,2007,1,7,24,7,4,9,15,0,6,18,9.6,16.7,4.6,72.4,0,7.9,0,30.5,49.5,19.6,0
2007-01-08,2007,1,8,25,9,5,15,10,0,4,21,11.4,17.8,5.5,64.2,0,7.9,0,,46.0,17.5,0
2007-01-09,2007,1,9,24,5,3,7,17,1,6,17,11.6,18.0,6.4,71.5,0,7.9,0,,65.7,18.3,0
2007-01-10,2007,1,10,21,7,3,11,10,0,6,15,8.9,14.9,3.4,78.8,0,7.9,0,57.2,78.0,16.8,0
2007-01-11,2007,1,11,13,6,0,7,6,0,3,10,10.0,17.4,3.5,72.2,0,7.9,0,52.7,74.2,15.5,0
2007-01-12,2007,1,12,15,6,1,5,10,0,2,13,10.0,18.5,4.0,69.4,0,7.9,0,51.8,82.0,13.2,0
2007-01-13,2007,1,13,16,6,1,11,5,0,1,15,9.8,17.6,3.7,72.7,0,8.3,0,46.1,59.3,15.6,0
2007-01-14,2007,1,14,15,3,0,5,10,0,3,12,10.3,15.3,6.3,80.7,0,8.3,0,41.1,47.1,15.6,0
2007-01-15,2007,1,15,13,2,1,7,6,0,2,11,10.3,13.0,8.2,81.2,0,8.3,0,52.7,75.4,13.4,1
2007-01-16,2007,1,16,18,4,3,9,9,0,3,15,10.1,13.9,5.5,74.6,0,8.3,0,50.6,75.7,13.5,1
2007-01-17,2007,1,17,19,8,4,9,10,0,5,14,11.3,18.4,6.0,66.2,0,8.3,0,48.0,59.0,13.0,1
2007-01-18,2007,1,18,15,4,2,9,6,0,1,14,12.3,18.0,7.6,59.0,0,8.3,0,53.0,50.9,14.1,1
2007-01-19,2007,1,19,26,11,5,12,14,0,4,22,15.0,22.5,10.3,57.5,0,8.3,0,46.5,68.4,12.1,1
2007-01-20,2007,1,20,21,6,3,8,13,0,3,18,13.4,20.9,8.4,70.2,0,33.4,0,38.1,49.4,13.4,1
2007-01-21,2007,1,21,19,7,2,10,9,0,3,16,11.6,17.3,5.9,76.3,0,33.4,0,33.9,34.5,19.3,1
2007-01-22,2007,1,22,19,8,3,10,9,0,4,15,12.7,17.0,9.3,66.0,1,33.4,0,52.7,28.9,20.3,1
2007-01-23,2007,1,23,26,10,6,6,20,0,4,22,10.4,14.8,7.3,47.6,0,33.4,0,59.8,28.3,23.6,0
2007-01-24,2007,1,24,13,2,2,3,10,0,2,11,7.8,13.0,2.8,43.9,0,33.4,0,40.0,39.5,28.4,0
2007-01-25,2007,1,25,18,5,1,10,8,0,5,13,6.5,9.3,4.3,53.8,0,33.4,0,32.5,31.7,30.4,0
2007-01-26,2007,1,26,21,9,2,11,10,0,5,16,5.1,6.1,4.1,80.4,0,33.4,0,25.5,24.2,29.5,0
2007-01-27,2007,1,27,21,8,3,15,6,0,3,18,6.9,11.0,1.7,55.9,0,39.3,0,28.8,42.5,31.3,0
2007-01-28,2007,1,28,14,6,1,10,4,0,2,12,5.6,9.5,2.1,69.1,0,39.3,0,,32.5,32.2,0
2007-01-29,2007,1,29,23,9,3,9,14,0,2,21,8.6,9.3,7.7,76.2,0,39.3,0,,48.2,29.9,1
2007-01-30,2007,1,30,21,5,4,10,11,0,6,15,9.4,11.7,7.6,84.2,0,39.3,0,41.4,53.6,30.2,0
2007-01-31,2007,1,31,38,10,5,18,20,0,3,35,10.2,13.1,8.3,83.5,0,39.3,0,37.6,53.3,25.6,0
2007-02-01,2007,2,1,24,8,4,16,8,0,1,23,9.2,15.4,3.8,72.0,0,39.3,0,45.5,44.1,20.5,0
2007-02-02,2007,2,2,32,17,3,17,15,0,3,29,8.1,11.2,4.9,81.5,0,39.3,0,36.2,38.5,16.7,0
2007-02-03,2007,2,3,21,5,6,10,11,0,4,17,10.0,10.7,8.7,83.5,0,62.0,0,29.4,43.5,18.6,1
2007-02-04,2007,2,4,22,5,6,11,11,0,2,20,9.6,10.9,8.5,91.1,0,62.0,0,29.6,43.5,16.7,1
2007-02-05,2007,2,5,20,6,4,12,8,0,1,19,10.5,13.5,8.3,85.1,0,62.0,0,42.2,61.4,15.8,1
2007-02-06,2007,2,6,20,9,2,12,8,0,3,17,11.4,16.4,5.8,74.0,0,62.0,0,43.9,56.7,16.2,0
2007-02-07,2007,2,7,24,9,3,12,12,1,5,18,13.0,17.2,8.9,59.2,0,62.0,0,35.3,48.3,19.5,0
2007-02-08,2007,2,8,36,13,5,19,17,0,6,30,13.5,15.5,12.3,70.1,0,62.0,0,27.9,51.4,17.9,0
2007-02-09,2007,2,9,19,5,4,9,10,1,3,15,12.8,16.3,9.8,59.4,0,62.0,0,29.9,48.6,21.1,0
2007-02-10,2007,2,10,15,6,4,8,7,1,0,14,16.4,21.4,12.0,49.7,0,78.0,0,33.7,34.5,26.7,0
2007-02-11,2007,2,11,23,12,2,16,7,0,0,23,16.9,20.0,14.2,60.5,0,78.0,0,30.9,28.3,28.7,0
2007-02-12,2007,2,12,22,9,1,15,7,1,3,18,18.9,21.6,16.5,52.9,0,78.0,0,39.5,43.4,30.0,0
2007-02-13,2007,2,13,25,8,1,13,12,1,3,21,15.0,19.6,12.7,60.9,0,78.0,0,34.1,55.2,31.2,0
2007-02-14,2007,2,14,22,10,1,9,13,0,4,18,16.6,20.4,13.5,58.8,0,78.0,0,42.2,55.7,34.1,0
2007-02-15,2007,2,15,20,9,3,15,5,0,3,17,14.2,22.4,7.1,44.4,0,78.0,0,45.0,70.2,34.0,0
2007-02-16,2007,2,16,26,7,2,12,14,0,3,23,11.9,16.1,6.9,71.5,0,78.0,0,40.1,56.0,32.5,0
2007-02-17,2007,2,17,19,6,4,9,10,0,2,17,14.1,18.8,9.7,57.3,0,77.0,0,34.4,49.9,36.1,0
2007-02-18,2007,2,18,23,6,8,12,11,0,4,19,12.4,14.0,10.6,60.2,0,77.0,0,28.7,37.6,35.1,0
2007-02-19,2007,2,19,21,8,3,13,8,0,2,19,11.2,17.0,6.1,71.0,0,77.0,0,35.1,60.7,34.3,0
2007-02-20,2007,2,20,24,10,5,13,11,0,4,20,10.7,13.5,8.1,80.6,0,77.0,0,37.9,58.5,36.9,0
2007-02-21,2007,2,21,22,5,4,11,11,0,2,20,12.4,15.7,9.9,75.2,0,77.0,0,38.4,64.6,35.0,0
2007-02-22,2007,2,22,25,13,0,12,13,0,4,21,13.1,17.8,9.2,67.2,0,77.0,0,41.5,53.4,33.2,0
2007-02-23,2007,2,23,15,4,1,10,5,0,2,13,15.6,20.3,11.4,53.6,0,77.0,0,40.9,47.3,35.7,0
2007-02-24,2007,2,24,21,4,3,10,11,0,2,19,16.7,20.7,12.7,51.5,0,35.4,0,29.3,36.5,37.5,0
2007-02-25,2007,2,25,21,9,3,14,7,0,6,15,15.1,18.4,13.9,59.4,0,35.4,0,42.8,35.2,36.6,0
2007-02-26,2007,2,26,17,5,3,10,7,0,2,15,14.0,19.4,8.9,50.8,0,35.4,0,30.9,56.2,38.2,0
2007-02-27,2007,2,27,19,5,4,11,8,0,5,14,15.2,21.8,8.4,51.9,0,35.4,0,35.9,61.5,40.4,0
2007-02-28,2007,2,28,11,4,2,6,5,0,0,11,17.9,23.6,10.9,52.2,0,35.4,0,,,38.1,0
2007-03-01,2007,3,1,16,6,2,7,9,0,3,13,19.8,24.4,15.4,48.0,0,35.4,0,,,41.6,0
2007-03-02,2007,3,2,20,10,4,11,9,0,0,20,19.6,24.2,15.4,43.3,0,35.4,0,,,40.7,0
2007-03-03,2007,3,3,17,5,1,12,5,1,0,16,20.4,24.4,15.4,46.7,0,14.3,0,,,42.1,0
2007-03-04,2007,3,4,23,5,5,13,10,0,4,19,16.5,22.7,10.9,58.3,0,14.3,0,,,42.2,0
2007-03-05,2007,3,5,14,2,3,7,7,0,0,14,15.8,17.8,13.6,53.8,0,14.3,0,,,42.8,0
2007-03-06,2007,3,6,23,7,3,12,11,0,4,19,14.5,19.7,10.2,53.2,0,14.3,0,49.4,52.5,40.7,0
2007-03-07,2007,3,7,15,6,1,10,5,0,2,13,16.8,22.4,13.3,50.3,0,14.3,0,70.0,32.8,39.4,0
2007-03-08,2007,3,8,17,2,1,3,14,1,2,14,16.0,19.7,13.8,34.5,0,14.3,0,,,,0
2007-03-09,2007,3,9,13,2,1,6,7,0,1,12,13.5,20.7,6.6,44.5,0,14.3,0,,,40.2,0
2007-03-10,2007,3,10,14,2,3,6,8,0,4,10,16.2,22.0,11.3,35.9,0,10.7,0,39.6,37.0,43.9,0
2007-03-11,2007,3,11,18,7,0,7,11,0,6,12,12.2,18.0,8.5,47.7,0,10.7,0,30.5,32.0,45.6,0
2007-03-12,2007,3,12,17,3,3,6,11,0,2,15,10.3,12.9,8.1,69.9,0,10.7,0,35.0,59.5,48.2,0
2007-03-13,2007,3,13,18,8,2,8,10,0,2,16,10.8,17.4,5.7,63.5,0,10.7,0,45.2,72.2,45.2,1
2007-03-14,2007,3,14,23,6,4,10,13,0,4,19,11.3,18.4,5.4,59.0,0,10.7,0,49.6,76.7,50.3,1
2007-03-15,2007,3,15,15,2,3,12,3,0,4,11,12.7,20.3,6.7,55.7,0,10.7,0,50.2,75.4,52.5,1
2007-03-16,2007,3,16,17,7,4,12,5,0,3,14,12.4,18.5,7.4,63.2,0,10.7,0,50.0,66.2,55.0,1
2007-03-17,2007,3,17,28,8,4,12,16,0,4,24,13.5,20.2,8.0,63.3,0,17.0,0,66.9,60.4,57.8,1
2007-03-18,2007,3,18,19,8,2,12,7,0,4,15,13.7,19.5,8.5,63.2,0,17.0,0,68.9,55.0,63.2,0
2007-03-19,2007,3,19,16,7,3,12,4,0,4,12,14.5,20.5,10.9,52.3,1,17.0,0,98.8,35.5,59.0,0
2007-03-20,2007,3,20,16,8,0,10,6,0,1,15,9.7,13.7,7.6,41.2,0,17.0,0,66.1,35.1,59.9,0
2007-03-21,2007,3,21,18,5,3,5,13,0,2,16,9.1,12.5,5.9,38.6,0,17.0,0,33.0,43.9,59.9,0
2007-03-22,2007,3,22,18,4,4,11,7,0,2,16,10.0,16.0,4.1,33.6,0,17.0,0,30.1,39.9,54.2,0
2007-03-23,2007,3,23,19,4,8,8,11,0,3,16,13.2,20.2,6.1,43.9,0,17.0,0,38.0,,55.1,0
2007-03-24,2007,3,24,21,5,3,8,13,1,2,18,15.7,21.7,11.2,42.9,0,10.7,0,30.8,,50.9,0
2007-03-25,2007,3,25,17,5,2,10,7,0,2,15,11.0,14.2,7.7,58.2,0,10.7,0,,,53.9,0
2007-03-26,2007,3,26,25,8,2,16,9,0,6,19,11.4,12.7,9.4,75.3,0,10.7,0,,,52.5,0
2007-03-27,2007,3,27,22,9,2,10,12,0,2,20,12.2,14.0,10.1,78.3,0,10.7,0,29.4,,51.4,0
2007-03-28,2007,3,28,17,4,1,10,7,0,3,14,9.8,10.9,9.0,88.8,0,10.7,0,21.5,,49.8,0
2007-03-29,2007,3,29,21,9,1,11,10,0,1,20,11.4,15.3,7.9,70.9,0,10.7,0,44.5,,50.2,0
2007-03-30,2007,3,30,14,4,2,7,7,0,1,13,14.0,19.6,7.8,58.0,0,10.7,0,41.3,72.5,47.6,0
2007-03-31,2007,3,31,16,2,5,8,8,0,5,11,15.4,19.4,11.9,53.2,0,3.3,0,29.2,48.3,46.6,0
2007-04-01,2007,4,1,24,6,1,12,12,0,4,20,13.2,15.3,10.5,82.2,0,3.3,0,29.2,43.0,52.1,0
2007-04-02,2007,4,2,18,6,1,5,13,0,3,15,13.2,17.6,10.2,75.5,0,3.3,0,38.1,60.9,48.3,1
2007-04-03,2007,4,3,18,11,0,13,5,0,4,14,13.7,19.6,8.9,67.8,0,3.3,0,40.5,74.9,52.8,1
2007-04-04,2007,4,4,18,7,1,6,12,0,5,13,12.4,14.9,10.0,67.0,0,3.3,0,37.2,65.3,44.3,1
2007-04-05,2007,4,5,20,9,3,10,10,0,3,17,9.0,10.8,7.0,68.5,1,3.3,0,30.2,71.7,43.7,0
2007-04-06,2007,4,6,20,6,5,12,8,0,4,16,12.3,15.5,10.2,82.1,1,3.3,0,28.1,31.2,46.7,0
2007-04-07,2007,4,7,22,8,3,13,9,0,4,18,13.2,16.3,9.8,82.3,0,6.0,0,23.6,38.2,48.8,0
2007-04-08,2007,4,8,20,4,4,6,14,0,4,16,13.3,15.4,11.1,83.8,0,6.0,0,27.8,38.2,56.5,0
2007-04-09,2007,4,9,15,7,2,6,9,0,2,13,12.4,14.6,10.2,83.9,0,6.0,0,33.8,41.2,55.1,0
2007-04-10,2007,4,10,18,7,3,11,7,0,3,15,13.2,14.0,12.5,82.5,0,6.0,0,31.4,48.4,61.6,0
2007-04-11,2007,4,11,20,8,2,10,10,0,3,17,12.7,15.3,10.4,82.9,0,6.0,0,37.5,65.4,63.9,0
2007-04-12,2007,4,12,16,8,1,8,8,0,1,15,13.2,14.2,12.2,82.9,0,6.0,0,36.1,61.6,58.4,0
2007-04-13,2007,4,13,16,5,2,7,9,0,3,13,14.8,19.2,12.1,75.7,0,6.0,0,41.0,75.2,62.8,0
2007-04-14,2007,4,14,17,5,3,9,8,0,1,16,14.5,17.3,12.3,83.5,0,7.6,0,30.5,62.7,55.6,0
2007-04-15,2007,4,15,12,5,2,8,4,0,0,12,15.8,18.1,13.9,76.2,0,7.6,0,34.8,55.4,53.8,1
2007-04-16,2007,4,16,20,11,2,10,10,0,2,18,16.0,20.0,12.5,66.2,1,7.6,0,41.5,60.0,54.0,1
2007-04-17,2007,4,17,16,5,1,11,5,0,4,12,16.2,21.5,12.3,65.1,0,7.6,0,49.0,76.6,52.0,1
2007-04-18,2007,4,18,20,8,5,9,11,0,4,16,16.6,22.4,11.8,66.8,0,7.6,0,51.8,80.7,58.5,1
2007-04-19,2007,4,19,19,7,1,9,10,0,2,17,17.0,22.7,12.2,63.9,0,7.6,0,52.6,98.2,57.0,1
2007-04-20,2007,4,20,23,9,3,10,13,0,1,22,16.0,20.7,12.7,72.8,0,7.6,0,52.2,83.7,64.0,1
2007-04-21,2007,4,21,11,3,1,6,5,0,3,8,17.1,22.7,12.6,58.0,0,2.3,0,43.9,82.7,61.9,1
2007-04-22,2007,4,22,16,6,2,5,11,0,2,14,16.7,21.1,13.6,65.4,0,2.3,0,41.5,50.5,69.4,1
2007-04-23,2007,4,23,12,4,1,4,8,0,1,11,18.6,24.2,13.7,55.2,0,2.3,0,44.6,87.8,69.3,1
2007-04-24,2007,4,24,24,4,1,13,11,0,3,21,19.2,25.4,13.5,48.3,0,2.3,0,58.8,85.5,65.1,1
2007-04-25,2007,4,25,17,8,3,5,12,0,3,14,17.8,22.3,14.4,55.0,0,2.3,0,70.3,77.4,63.8,1
2007-04-26,2007,4,26,16,3,3,7,9,0,3,13,16.9,18.6,14.4,72.4,0,2.3,0,56.2,55.2,61.6,1
2007-04-27,2007,4,27,20,9,2,12,8,0,3,17,17.5,19.0,16.7,82.4,0,2.3,0,43.7,52.0,59.0,1
2007-04-28,2007,4,28,16,5,1,10,6,0,3,13,16.2,20.2,13.2,78.7,0,4.0,0,35.0,45.8,57.5,0
2007-04-29,2007,4,29,14,5,0,7,7,0,1,13,16.5,19.5,13.8,72.2,0,4.0,0,36.8,37.2,60.6,0
2007-04-30,2007,4,30,12,3,2,5,7,0,4,8,19.5,25.7,14.6,59.1,0,4.0,0,48.0,58.4,60.9,0
2007-05-01,2007,5,1,15,4,2,9,6,0,3,12,17.5,20.4,13.6,40.9,1,4.0,0,36.5,31.8,59.6,0
2007-05-02,2007,5,2,18,3,3,11,7,0,4,14,16.2,20.0,12.9,52.7,0,4.0,0,40.5,67.1,57.7,0
2007-05-03,2007,5,3,17,3,5,9,8,0,2,15,15.3,15.9,14.5,76.6,0,4.0,0,42.8,72.3,55.2,0
2007-05-04,2007,5,4,19,4,2,7,12,0,0,19,16.5,21.9,11.4,64.0,0,4.0,0,42.5,80.4,48.9,0
2007-05-05,2007,5,5,19,8,0,10,9,1,2,16,18.5,23.2,15.3,49.1,0,1.3,0,35.5,64.7,53.9,0
2007-05-06,2007,5,6,25,6,1,16,9,0,3,22,19.4,24.9,15.0,42.3,0,1.3,0,31.7,53.8,59.0,0
2007-05-07,2007,5,7,13,3,2,5,8,1,2,10,19.2,24.7,15.4,44.5,0,1.3,0,48.3,86.7,53.0,0
2007-05-08,2007,5,8,14,3,1,5,9,0,3,11,19.9,24.8,14.4,48.3,0,1.3,0,65.9,105.1,57.1,0
2007-05-09,2007,5,9,14,5,2,6,8,0,2,12,23.3,30.5,16.4,45.5,0,1.3,0,58.0,82.9,56.9,0
2007-05-10,2007,5,10,11,0,3,4,7,0,1,10,21.7,26.0,17.1,60.0,0,1.3,0,61.3,85.4,57.0,0
2007-05-11,2007,5,11,17,4,3,9,8,0,4,13,26.4,32.5,18.7,40.1,0,1.3,0,58.8,81.4,57.6,1
2007-05-12,2007,5,12,22,12,1,8,14,0,3,19,21.4,24.1,19.0,53.4,0,4.0,0,47.4,64.8,61.5,1
2007-05-13,2007,5,13,16,2,4,8,8,0,3,13,24.4,31.1,17.5,44.5,0,4.0,0,63.6,56.3,62.0,1
2007-05-14,2007,5,14,16,2,1,12,4,1,3,12,22.2,25.5,19.2,37.0,0,4.0,0,52.1,55.4,56.2,1
2007-05-15,2007,5,15,17,4,1,8,9,0,4,13,17.8,20.7,15.6,51.0,0,4.0,0,27.7,55.4,57.4,0
2007-05-16,2007,5,16,16,7,0,10,6,0,5,11,18.0,22.6,13.5,59.6,0,4.0,0,44.8,77.1,57.3,0
2007-05-17,2007,5,17,14,5,2,6,8,0,4,10,21.8,29.1,15.7,55.5,0,4.0,0,50.1,83.6,56.8,0
2007-05-18,2007,5,18,19,7,3,11,8,0,2,17,23.7,27.7,19.6,55.2,0,4.0,1,47.2,73.8,53.9,0
2007-05-19,2007,5,19,16,4,1,9,7,0,4,12,21.2,23.9,19.2,73.0,0,4.1,1,27.8,37.9,59.4,0
2007-05-20,2007,5,20,8,1,2,3,5,0,1,7,19.8,23.4,16.5,72.7,0,4.1,0,28.8,36.2,57.4,1
2007-05-21,2007,5,21,13,5,3,6,7,0,2,11,20.6,23.4,18.9,75.0,0,4.1,0,45.0,48.8,60.6,1
2007-05-22,2007,5,22,15,6,0,5,10,0,1,14,19.2,19.7,18.5,75.1,0,4.1,0,55.5,37.5,63.8,1
2007-05-23,2007,5,23,14,7,0,3,11,0,5,9,20.9,25.6,17.4,67.3,0,4.1,0,43.5,46.1,68.9,1
2007-05-24,2007,5,24,16,7,1,7,9,0,3,13,20.5,24.6,17.5,71.2,0,4.1,0,44.2,50.3,70.7,1
2007-05-25,2007,5,25,12,3,0,6,6,0,5,7,21.8,25.8,17.9,63.1,0,4.1,0,59.7,62.1,68.4,1
2007-05-26,2007,5,26,12,7,2,2,10,0,4,8,21.2,25.7,17.8,50.0,0,2.0,0,18.6,40.2,72.1,0
2007-05-27,2007,5,27,8,2,2,4,4,0,0,8,21.9,27.5,15.6,53.1,0,2.0,0,24.6,,69.6,0
2007-05-28,2007,5,28,21,4,3,11,10,0,2,19,22.3,25.5,18.1,33.2,0,2.0,0,,,66.3,0
2007-05-29,2007,5,29,16,3,3,9,7,0,2,14,20.8,25.5,16.6,46.9,0,2.0,0,,,64.4,0
2007-05-30,2007,5,30,16,6,1,9,7,0,1,15,21.5,25.0,17.7,60.4,0,2.0,0,42.2,63.1,63.2,0
2007-05-31,2007,5,31,15,4,1,7,8,0,2,13,23.7,27.3,18.1,46.1,0,2.0,0,55.8,53.0,62.6,0
2007-06-01,2007,6,1,12,6,2,6,6,1,2,9,21.8,22.5,20.6,41.8,0,2.0,0,36.0,53.7,56.7,0
2007-06-02,2007,6,2,11,4,3,7,4,0,1,10,20.4,23.0,16.9,50.2,0,2.9,0,29.5,35.4,60.4,0
2007-06-03,2007,6,3,12,4,0,8,4,0,3,9,20.1,23.7,16.5,54.3,0,2.9,0,23.4,36.4,60.9,0
2007-06-04,2007,6,4,23,6,3,15,8,0,7,16,22.3,26.0,18.8,52.9,0,2.9,0,41.4,47.2,61.9,0
2007-06-05,2007,6,5,12,5,0,5,7,0,3,9,19.9,21.8,18.4,67.3,0,2.9,0,21.7,42.3,60.7,0
2007-06-06,2007,6,6,4,2,0,4,0,0,0,4,20.2,24.3,16.2,65.9,0,2.9,0,31.2,54.2,63.9,0
2007-06-07,2007,6,7,14,3,1,3,11,0,4,10,21.8,25.8,17.5,60.1,0,2.9,0,37.3,56.3,62.9,0
2007-06-08,2007,6,8,19,6,2,9,10,0,3,16,22.8,27.0,18.4,59.4,0,2.9,0,34.5,54.8,61.2,0
2007-06-09,2007,6,9,13,2,1,8,5,0,3,10,23.3,26.5,20.4,61.0,0,1.9,0,28.9,41.0,63.0,0
2007-06-10,2007,6,10,15,3,2,7,8,0,3,12,21.6,24.1,19.2,61.4,0,1.9,0,27.2,42.4,62.2,0
2007-06-11,2007,6,11,15,6,2,10,5,0,3,12,22.7,25.3,18.4,65.2,0,1.9,0,39.9,54.3,60.6,0
2007-06-12,2007,6,12,17,7,2,8,9,0,3,14,22.4,25.7,19.4,72.7,0,1.9,0,34.9,39.3,57.8,1
2007-06-13,2007,6,13,16,9,1,10,6,0,1,15,23.0,26.0,20.2,64.1,0,1.9,0,40.8,51.3,57.0,1
2007-06-14,2007,6,14,20,9,3,10,10,1,2,17,27.2,33.4,20.5,46.8,0,1.9,0,57.2,59.9,54.7,0
2007-06-15,2007,6,15,19,7,2,7,12,0,5,14,26.8,30.2,22.5,41.7,0,1.9,0,42.8,45.4,50.6,0
2007-06-16,2007,6,16,15,4,4,7,8,0,3,12,23.8,25.8,22.4,60.4,0,1.7,0,24.1,34.5,53.0,0
